event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
mss_down,16,not_applicable,2016,43798,0.08704201592104868,0.14418492072514488,0.01573022944447223,5.533423160056713,0.47257865655966025,-1.4707251467758564,0.14418492072514488,1.7075658892551144
mss_down,16,not_applicable,2017,42460,0.08213080671895331,0.13644386182255563,0.015470573470536044,5.308840481923489,0.4740226095148375,-1.4997740919440985,0.13644386182255563,1.6753744150999368
fvg_up,1,not_applicable,2013,36671,-0.008915015877323865,-0.0451177169678438,0.0038296301673989234,-2.3279051729893085,0.4585367183878269,-0.4142000199772775,-0.0451177169678438,0.34627287057362494
fvg_up,1,not_applicable,2014,34726,-0.011019079653900397,-0.04315300247419305,0.003975498925747905,-2.7717476119874425,0.45965558947186547,-0.40612963298351906,-0.04315300247419305,0.34019192572682816
fvg_up,1,not_applicable,2015,35968,-0.020791791034474157,-0.0447890473998208,0.003829771697671265,-5.428989682888104,0.46252224199288255,-0.42100710116784934,-0.0447890473998208,0.3436026267607089
fvg_up,1,not_applicable,2016,36443,-0.009177674120190934,-0.0340799612453861,0.0038257195832116096,-2.398940622952421,0.4691710342178196,-0.4113507101511028,-0.0340799612453861,0.3554434260643836
fvg_up,1,not_applicable,2017,36088,-0.014745969472433436,-0.038576962135130496,0.0038143106210981026,-3.865959261647185,0.464420305918865,-0.4109283937433999,-0.038576962135130496,0.34733127003147596
fvg_up,2,not_applicable,2013,36360,-0.0029826843174670147,-0.0480984011169845,0.005347860272335548,-0.5577341526472606,0.4684818481848185,-0.562086761094241,-0.0480984011169845,0.48924671695714006
fvg_up,2,not_applicable,2014,34439,-0.0066895008676923174,-0.0482336081594605,0.005619380730223398,-1.1904338198181452,0.46958390197160194,-0.5490878487392379,-0.0482336081594605,0.48739601807170263
fvg_up,2,not_applicable,2015,35764,-0.022821000736162063,-0.051746950615801895,0.0054755551824990645,-4.167796684636182,0.4692987361592663,-0.569803191757313,-0.051746950615801895,0.481827373068273
fvg_up,2,not_applicable,2016,36197,-0.006958850547860976,-0.0424111322123735,0.005393589068626411,-1.2902077743258982,0.4732712655744951,-0.5618264840852375,-0.0424111322123735,0.5054522864033091
fvg_up,2,not_applicable,2017,35870,-0.021261252083824324,-0.05047022867441995,0.005321092963832345,-3.9956550709295624,0.47184276554223586,-0.5563496622132547,-0.05047022867441995,0.4897302026131889
